#SEQID	AVERAGE_POS_CONS	MAX_POS_CONS	MIN_POS_CONS
O00470_ENSG00000143995_ENSEMBL_ORTHOLOGUES_ALN_IDR_278_290_CONS.out.txt	0.49	0.60	0.36
O00470_ENSG00000143995_ENSEMBL_ORTHOLOGUES_ALN_IDR_330_340_CONS.out.txt	0.48	0.76	0.23
O00472_ENSG00000118985_ENSEMBL_ORTHOLOGUES_ALN_IDR_106_152_CONS.out.txt	0.39	0.65	0.24
O00482_ENSG00000116833_ENSEMBL_ORTHOLOGUES_ALN_IDR_124_189_CONS.out.txt	0.44	0.72	0.19
O00487_ENSG00000115233_ENSEMBL_ORTHOLOGUES_ALN_IDR_261_299_CONS.out.txt	0.54	0.97	0.30
O00488_ENSG00000142684_ENSEMBL_ORTHOLOGUES_ALN_IDR_12_36_CONS.out.txt	0.54	0.84	0.20
O00488_ENSG00000142684_ENSEMBL_ORTHOLOGUES_ALN_IDR_73_118_CONS.out.txt	0.64	0.95	0.41
O00506_ENSG00000115694_ENSEMBL_ORTHOLOGUES_ALN_IDR_355_379_CONS.out.txt	0.63	0.86	0.41
O00512_ENSG00000116128_ENSEMBL_ORTHOLOGUES_ALN_IDR_175_208_CONS.out.txt	0.69	0.97	0.39
O00512_ENSG00000116128_ENSEMBL_ORTHOLOGUES_ALN_IDR_350_375_CONS.out.txt	0.98	1.00	0.83
O00512_ENSG00000116128_ENSEMBL_ORTHOLOGUES_ALN_IDR_465_487_CONS.out.txt	0.96	1.00	0.85
O00515_ENSG00000159166_ENSEMBL_ORTHOLOGUES_ALN_IDR_6_37_CONS.out.txt	0.75	0.91	0.32
O00515_ENSG00000159166_ENSEMBL_ORTHOLOGUES_ALN_IDR_80_109_CONS.out.txt	0.40	0.76	0.24
O00515_ENSG00000159166_ENSEMBL_ORTHOLOGUES_ALN_IDR_403_419_CONS.out.txt	0.74	0.92	0.49
O00526_ENSG00000110375_ENSEMBL_ORTHOLOGUES_ALN_IDR_126_140_CONS.out.txt	0.77	0.90	0.62
O00541_ENSG00000100029_ENSEMBL_ORTHOLOGUES_ALN_IDR_3_16_CONS.out.txt	0.70	0.87	0.56
O00541_ENSG00000100029_ENSEMBL_ORTHOLOGUES_ALN_IDR_273_285_CONS.out.txt	0.55	0.77	0.33
O00541_ENSG00000100029_ENSEMBL_ORTHOLOGUES_ALN_IDR_520_585_CONS.out.txt	0.46	0.93	0.14
O00559_ENSG00000147654_ENSEMBL_ORTHOLOGUES_ALN_IDR_8_26_CONS.out.txt	0.45	0.63	0.28
O00559_ENSG00000147654_ENSEMBL_ORTHOLOGUES_ALN_IDR_91_109_CONS.out.txt	0.85	0.92	0.75
O00559_ENSG00000147654_ENSEMBL_ORTHOLOGUES_ALN_IDR_164_206_CONS.out.txt	0.54	0.84	0.33
O00560_ENSG00000137575_ENSEMBL_ORTHOLOGUES_ALN_IDR_1_24_CONS.out.txt	0.74	0.91	0.58
O00566_ENSG00000124383_ENSEMBL_ORTHOLOGUES_ALN_IDR_197_221_CONS.out.txt	0.66	0.84	0.31
O00566_ENSG00000124383_ENSEMBL_ORTHOLOGUES_ALN_IDR_512_558_CONS.out.txt	0.66	0.89	0.42
O00566_ENSG00000124383_ENSEMBL_ORTHOLOGUES_ALN_IDR_562_601_CONS.out.txt	0.61	0.84	0.13
O00566_ENSG00000124383_ENSEMBL_ORTHOLOGUES_ALN_IDR_613_625_CONS.out.txt	0.54	0.89	0.32
O00566_ENSG00000124383_ENSEMBL_ORTHOLOGUES_ALN_IDR_644_665_CONS.out.txt	0.57	1.00	0.20
O00567_ENSG00000101361_ENSEMBL_ORTHOLOGUES_ALN_IDR_434_458_CONS.out.txt	0.53	0.88	0.25
O00570_ENSG00000182968_ENSEMBL_ORTHOLOGUES_ALN_IDR_49_128_CONS.out.txt	0.66	0.91	0.49
O00585_ENSG00000137077_ENSEMBL_ORTHOLOGUES_ALN_IDR_2_18_CONS.out.txt	0.52	0.78	0.22
O00592_ENSG00000128567_ENSEMBL_ORTHOLOGUES_ALN_IDR_4_14_CONS.out.txt	NA	NA	NA
O00602_ENSG00000085265_ENSEMBL_ORTHOLOGUES_ALN_IDR_78_98_CONS.out.txt	0.54	0.73	0.35
O00622_ENSG00000142871_ENSEMBL_ORTHOLOGUES_ALN_IDR_3_17_CONS.out.txt	NA	NA	NA
O00623_ENSG00000108733_ENSEMBL_ORTHOLOGUES_ALN_IDR_274_284_CONS.out.txt	0.54	0.75	0.39
O00626_ENSG00000102962_ENSEMBL_ORTHOLOGUES_ALN_IDR_2_20_CONS.out.txt	0.52	0.80	0.16
O00631_ENSG00000170290_ENSEMBL_ORTHOLOGUES_ALN_IDR_16_31_CONS.out.txt	1.00	1.00	1.00
O00712_ENSG00000147862_ENSEMBL_ORTHOLOGUES_ALN_IDR_211_234_CONS.out.txt	0.72	0.87	0.45
O00755_ENSG00000154764_ENSEMBL_ORTHOLOGUES_ALN_IDR_243_259_CONS.out.txt	0.45	0.64	0.32
O00767_ENSG00000099194_ENSEMBL_ORTHOLOGUES_ALN_IDR_45_65_CONS.out.txt	0.47	0.70	0.37
O14490_ENSG00000170579_ENSEMBL_ORTHOLOGUES_ALN_IDR_135_149_CONS.out.txt	0.48	0.69	0.32
O14490_ENSG00000170579_ENSEMBL_ORTHOLOGUES_ALN_IDR_596_606_CONS.out.txt	0.61	0.72	0.49
O14490_ENSG00000170579_ENSEMBL_ORTHOLOGUES_ALN_IDR_937_953_CONS.out.txt	0.43	0.53	0.29
O14497_ENSG00000117713_ENSEMBL_ORTHOLOGUES_ALN_IDR_1004_1107_CONS.out.txt	0.81	0.98	0.52
O14497_ENSG00000117713_ENSEMBL_ORTHOLOGUES_ALN_IDR_1808_1862_CONS.out.txt	0.53	0.82	0.26
O14511_ENSG00000158458_ENSEMBL_ORTHOLOGUES_ALN_IDR_234_245_CONS.out.txt	0.79	0.87	0.69
O14511_ENSG00000158458_ENSEMBL_ORTHOLOGUES_ALN_IDR_399_411_CONS.out.txt	0.39	0.52	0.30
O14511_ENSG00000158458_ENSEMBL_ORTHOLOGUES_ALN_IDR_415_443_CONS.out.txt	0.55	0.69	0.37
O14511_ENSG00000158458_ENSEMBL_ORTHOLOGUES_ALN_IDR_548_561_CONS.out.txt	0.77	0.86	0.57
O14513_ENSG00000176771_ENSEMBL_ORTHOLOGUES_ALN_IDR_22_125_CONS.out.txt	0.75	0.96	0.18
O14513_ENSG00000176771_ENSEMBL_ORTHOLOGUES_ALN_IDR_178_259_CONS.out.txt	0.74	0.93	0.45
O14513_ENSG00000176771_ENSEMBL_ORTHOLOGUES_ALN_IDR_398_410_CONS.out.txt	0.70	0.86	0.44
O14513_ENSG00000176771_ENSEMBL_ORTHOLOGUES_ALN_IDR_1471_1485_CONS.out.txt	0.74	1.00	0.52
O14523_ENSG00000172375_ENSEMBL_ORTHOLOGUES_ALN_IDR_431_453_CONS.out.txt	0.43	0.86	0.20
O14523_ENSG00000172375_ENSEMBL_ORTHOLOGUES_ALN_IDR_506_517_CONS.out.txt	0.53	0.67	0.36
O14524_ENSG00000166881_ENSEMBL_ORTHOLOGUES_ALN_IDR_392_415_CONS.out.txt	0.49	0.69	0.15
O14526_ENSG00000130475_ENSEMBL_ORTHOLOGUES_ALN_IDR_257_269_CONS.out.txt	0.64	0.90	0.36
O14529_ENSG00000111249_ENSEMBL_ORTHOLOGUES_ALN_IDR_179_276_CONS.out.txt	0.32	0.59	0.15
O14529_ENSG00000111249_ENSEMBL_ORTHOLOGUES_ALN_IDR_297_376_CONS.out.txt	0.55	0.85	0.23
O14529_ENSG00000111249_ENSEMBL_ORTHOLOGUES_ALN_IDR_553_628_CONS.out.txt	0.52	0.70	0.38
O14529_ENSG00000111249_ENSEMBL_ORTHOLOGUES_ALN_IDR_649_661_CONS.out.txt	0.58	0.74	0.48
O14529_ENSG00000111249_ENSEMBL_ORTHOLOGUES_ALN_IDR_691_712_CONS.out.txt	0.58	0.78	0.33
O14529_ENSG00000111249_ENSEMBL_ORTHOLOGUES_ALN_IDR_880_956_CONS.out.txt	0.64	0.87	0.17
O14530_ENSG00000115514_ENSEMBL_ORTHOLOGUES_ALN_IDR_5_18_CONS.out.txt	0.49	0.73	0.24
O14531_ENSG00000151640_ENSEMBL_ORTHOLOGUES_ALN_IDR_489_509_CONS.out.txt	0.53	0.84	0.34
O14545_ENSG00000135148_ENSEMBL_ORTHOLOGUES_ALN_IDR_51_87_CONS.out.txt	0.65	0.98	0.26
O14545_ENSG00000135148_ENSEMBL_ORTHOLOGUES_ALN_IDR_101_121_CONS.out.txt	0.74	1.00	0.36
O14576_ENSG00000158560_ENSEMBL_ORTHOLOGUES_ALN_IDR_3_38_CONS.out.txt	0.67	0.83	0.54
O14545_ENSG00000135148_ENSEMBL_ORTHOLOGUES_ALN_IDR_289_314_CONS.out.txt	0.56	0.79	0.36
O14545_ENSG00000135148_ENSEMBL_ORTHOLOGUES_ALN_IDR_372_384_CONS.out.txt	0.74	0.88	0.61
O14559_ENSG00000004777_ENSEMBL_ORTHOLOGUES_ALN_IDR_285_307_CONS.out.txt	0.41	0.62	0.17
O14559_ENSG00000004777_ENSEMBL_ORTHOLOGUES_ALN_IDR_895_915_CONS.out.txt	0.34	0.52	0.22
O14576_ENSG00000158560_ENSEMBL_ORTHOLOGUES_ALN_IDR_54_66_CONS.out.txt	0.43	0.60	0.21
O14578_ENSG00000122966_ENSEMBL_ORTHOLOGUES_ALN_IDR_956_969_CONS.out.txt	0.67	1.00	0.59
O14578_ENSG00000122966_ENSEMBL_ORTHOLOGUES_ALN_IDR_1262_1286_CONS.out.txt	0.57	0.93	0.37
O14578_ENSG00000122966_ENSEMBL_ORTHOLOGUES_ALN_IDR_1383_1403_CONS.out.txt	0.63	0.77	0.45
O14598_ENSG00000129862_ENSEMBL_ORTHOLOGUES_ALN_IDR_1_14_CONS.out.txt	0.80	1.00	0.35
O14604_ENSG00000154620_ENSEMBL_ORTHOLOGUES_ALN_IDR_6_42_CONS.out.txt	0.93	1.00	0.65
O14607_ENSG00000183878_ENSEMBL_ORTHOLOGUES_ALN_IDR_327_338_CONS.out.txt	0.38	0.50	0.15
O14607_ENSG00000183878_ENSEMBL_ORTHOLOGUES_ALN_IDR_342_370_CONS.out.txt	0.47	0.75	0.23
O14607_ENSG00000183878_ENSEMBL_ORTHOLOGUES_ALN_IDR_376_396_CONS.out.txt	0.42	0.74	0.20
O14607_ENSG00000183878_ENSEMBL_ORTHOLOGUES_ALN_IDR_424_454_CONS.out.txt	0.49	0.74	0.25
O14613_ENSG00000149798_ENSEMBL_ORTHOLOGUES_ALN_IDR_17_39_CONS.out.txt	0.96	1.00	0.70
O14613_ENSG00000149798_ENSEMBL_ORTHOLOGUES_ALN_IDR_53_66_CONS.out.txt	0.97	1.00	0.86
O14617_ENSG00000065000_ENSEMBL_ORTHOLOGUES_ALN_IDR_666_678_CONS.out.txt	0.53	0.70	0.34
O14617_ENSG00000065000_ENSEMBL_ORTHOLOGUES_ALN_IDR_721_744_CONS.out.txt	0.54	0.81	0.34
O14625_ENSG00000169248_ENSEMBL_ORTHOLOGUES_ALN_IDR_5_16_CONS.out.txt	0.69	0.82	0.40
O14627_ENSG00000131264_ENSEMBL_ORTHOLOGUES_ALN_IDR_226_240_CONS.out.txt	0.83	0.95	0.68
O14638_ENSG00000154269_ENSEMBL_ORTHOLOGUES_ALN_IDR_19_37_CONS.out.txt	0.41	0.63	0.15
O14639_ENSG00000099204_ENSEMBL_ORTHOLOGUES_ALN_IDR_301_323_CONS.out.txt	0.66	0.82	0.43
O14639_ENSG00000099204_ENSEMBL_ORTHOLOGUES_ALN_IDR_594_605_CONS.out.txt	0.46	0.58	0.34
O14649_ENSG00000171303_ENSEMBL_ORTHOLOGUES_ALN_IDR_252_267_CONS.out.txt	0.38	0.52	0.27
O14653_ENSG00000108433_ENSEMBL_ORTHOLOGUES_ALN_IDR_88_106_CONS.out.txt	0.70	1.00	0.53
O14653_ENSG00000108433_ENSEMBL_ORTHOLOGUES_ALN_IDR_125_142_CONS.out.txt	0.70	0.85	0.43
O14653_ENSG00000108433_ENSEMBL_ORTHOLOGUES_ALN_IDR_197_212_CONS.out.txt	0.49	0.73	0.39
O14654_ENSG00000133124_ENSEMBL_ORTHOLOGUES_ALN_IDR_117_137_CONS.out.txt	0.57	0.91	0.21
O14662_ENSG00000124222_ENSEMBL_ORTHOLOGUES_ALN_IDR_2_12_CONS.out.txt	0.49	0.58	0.33
O14662_ENSG00000124222_ENSEMBL_ORTHOLOGUES_ALN_IDR_304_324_CONS.out.txt	0.38	0.85	0.23
O14681_ENSG00000149547_ENSEMBL_ORTHOLOGUES_ALN_IDR_34_56_CONS.out.txt	0.42	0.67	0.20
O14681_ENSG00000149547_ENSEMBL_ORTHOLOGUES_ALN_IDR_66_88_CONS.out.txt	0.73	0.86	0.40
O14686_ENSG00000167548_ENSEMBL_ORTHOLOGUES_ALN_IDR_396_484_CONS.out.txt	NA	NA	NA
O14686_ENSG00000167548_ENSEMBL_ORTHOLOGUES_ALN_IDR_1073_1108_CONS.out.txt	NA	NA	NA
O14709_ENSG00000186448_ENSEMBL_ORTHOLOGUES_ALN_IDR_222_252_CONS.out.txt	0.67	1.00	0.50
O14715_ENSG00000169629_ENSEMBL_ORTHOLOGUES_ALN_IDR_1652_1704_CONS.out.txt	NA	NA	NA
O14730_ENSG00000101782_ENSEMBL_ORTHOLOGUES_ALN_IDR_34_50_CONS.out.txt	0.46	0.63	0.16
O14730_ENSG00000101782_ENSEMBL_ORTHOLOGUES_ALN_IDR_77_118_CONS.out.txt	0.61	0.84	0.11
O14730_ENSG00000101782_ENSEMBL_ORTHOLOGUES_ALN_IDR_159_179_CONS.out.txt	0.56	0.70	0.23
O14733_ENSG00000076984_ENSEMBL_ORTHOLOGUES_ALN_IDR_9_19_CONS.out.txt	0.70	0.77	0.62
O14737_ENSG00000105185_ENSEMBL_ORTHOLOGUES_ALN_IDR_4_16_CONS.out.txt	0.40	0.49	0.23
O14737_ENSG00000105185_ENSEMBL_ORTHOLOGUES_ALN_IDR_27_37_CONS.out.txt	0.32	0.70	0.12
O14745_ENSG00000109062_ENSEMBL_ORTHOLOGUES_ALN_IDR_302_335_CONS.out.txt	0.32	0.56	0.14
O14763_ENSG00000120889_ENSEMBL_ORTHOLOGUES_ALN_IDR_214_239_CONS.out.txt	0.36	0.53	0.19
O14764_ENSG00000187730_ENSEMBL_ORTHOLOGUES_ALN_IDR_339_368_CONS.out.txt	0.72	0.99	0.48
O14770_ENSG00000134138_ENSEMBL_ORTHOLOGUES_ALN_IDR_67_79_CONS.out.txt	0.41	0.69	0.23
O14770_ENSG00000134138_ENSEMBL_ORTHOLOGUES_ALN_IDR_114_147_CONS.out.txt	0.35	0.67	0.21
O14770_ENSG00000134138_ENSEMBL_ORTHOLOGUES_ALN_IDR_331_344_CONS.out.txt	0.51	0.67	0.38
O14771_ENSG00000085644_ENSEMBL_ORTHOLOGUES_ALN_IDR_215_231_CONS.out.txt	0.76	0.89	0.57
O14776_ENSG00000113649_ENSEMBL_ORTHOLOGUES_ALN_IDR_136_148_CONS.out.txt	0.64	1.00	0.45
O14776_ENSG00000113649_ENSEMBL_ORTHOLOGUES_ALN_IDR_167_252_CONS.out.txt	0.75	1.00	0.56
O14776_ENSG00000113649_ENSEMBL_ORTHOLOGUES_ALN_IDR_555_569_CONS.out.txt	0.86	1.00	0.66
O14776_ENSG00000113649_ENSEMBL_ORTHOLOGUES_ALN_IDR_642_654_CONS.out.txt	0.74	0.86	0.69
O14787_ENSG00000105576_ENSEMBL_ORTHOLOGUES_ALN_IDR_319_331_CONS.out.txt	0.58	0.87	0.44
O14788_ENSG00000120659_ENSEMBL_ORTHOLOGUES_ALN_IDR_46_57_CONS.out.txt	0.50	0.72	0.25
O14795_ENSG00000198722_ENSEMBL_ORTHOLOGUES_ALN_IDR_1472_1483_CONS.out.txt	0.82	0.92	0.66
O14804_ENSG00000135569_ENSEMBL_ORTHOLOGUES_ALN_IDR_235_249_CONS.out.txt	0.40	0.97	0.12
O14810_ENSG00000168993_ENSEMBL_ORTHOLOGUES_ALN_IDR_29_75_CONS.out.txt	0.55	0.87	0.18
O14810_ENSG00000168993_ENSEMBL_ORTHOLOGUES_ALN_IDR_115_134_CONS.out.txt	0.27	0.41	0.16
O14813_ENSG00000165462_ENSEMBL_ORTHOLOGUES_ALN_IDR_90_154_CONS.out.txt	0.82	0.93	0.61
O14818_ENSG00000101182_ENSEMBL_ORTHOLOGUES_ALN_IDR_237_247_CONS.out.txt	0.22	0.30	0.15
O14828_ENSG00000116521_ENSEMBL_ORTHOLOGUES_ALN_IDR_92_121_CONS.out.txt	0.41	0.69	0.25
O14828_ENSG00000116521_ENSEMBL_ORTHOLOGUES_ALN_IDR_326_345_CONS.out.txt	0.41	0.63	0.19
O14836_ENSG00000240505_ENSEMBL_ORTHOLOGUES_ALN_IDR_156_189_CONS.out.txt	0.61	0.81	0.28
O14843_ENSG00000185897_ENSEMBL_ORTHOLOGUES_ALN_IDR_299_317_CONS.out.txt	NA	NA	NA
O14863_ENSG00000104154_ENSEMBL_ORTHOLOGUES_ALN_IDR_95_105_CONS.out.txt	0.35	0.77	0.15
O14901_ENSG00000172059_ENSEMBL_ORTHOLOGUES_ALN_IDR_17_28_CONS.out.txt	0.38	0.68	0.18
O14901_ENSG00000172059_ENSEMBL_ORTHOLOGUES_ALN_IDR_438_453_CONS.out.txt	0.53	0.85	0.23
O14901_ENSG00000172059_ENSEMBL_ORTHOLOGUES_ALN_IDR_462_476_CONS.out.txt	0.56	0.94	0.41
O14910_ENSG00000111052_ENSEMBL_ORTHOLOGUES_ALN_IDR_72_89_CONS.out.txt	0.43	0.62	0.18
O14910_ENSG00000111052_ENSEMBL_ORTHOLOGUES_ALN_IDR_206_231_CONS.out.txt	0.53	0.79	0.35
O14920_ENSG00000104365_ENSEMBL_ORTHOLOGUES_ALN_IDR_710_721_CONS.out.txt	0.56	0.75	0.31
O14944_ENSG00000124882_ENSEMBL_ORTHOLOGUES_ALN_IDR_16_28_CONS.out.txt	0.42	0.76	0.12
O14944_ENSG00000124882_ENSEMBL_ORTHOLOGUES_ALN_IDR_146_161_CONS.out.txt	0.50	1.00	0.28
O14948_ENSG00000105967_ENSEMBL_ORTHOLOGUES_ALN_IDR_129_233_CONS.out.txt	0.70	0.95	0.19
O14964_ENSG00000185359_ENSEMBL_ORTHOLOGUES_ALN_IDR_156_187_CONS.out.txt	0.52	0.83	0.30
O14964_ENSG00000185359_ENSEMBL_ORTHOLOGUES_ALN_IDR_195_208_CONS.out.txt	0.67	0.83	0.44
O14964_ENSG00000185359_ENSEMBL_ORTHOLOGUES_ALN_IDR_261_281_CONS.out.txt	0.52	0.95	0.31
O14964_ENSG00000185359_ENSEMBL_ORTHOLOGUES_ALN_IDR_331_341_CONS.out.txt	0.70	0.93	0.40
O14964_ENSG00000185359_ENSEMBL_ORTHOLOGUES_ALN_IDR_403_555_CONS.out.txt	0.49	0.78	0.24
O14974_ENSG00000058272_ENSEMBL_ORTHOLOGUES_ALN_IDR_675_692_CONS.out.txt	0.42	0.65	0.28
O14974_ENSG00000058272_ENSEMBL_ORTHOLOGUES_ALN_IDR_724_743_CONS.out.txt	0.44	0.68	0.33
O14974_ENSG00000058272_ENSEMBL_ORTHOLOGUES_ALN_IDR_955_972_CONS.out.txt	0.71	1.00	0.37
O14975_ENSG00000140284_ENSEMBL_ORTHOLOGUES_ALN_IDR_1_12_CONS.out.txt	NA	NA	NA
O14978_ENSG00000006194_ENSEMBL_ORTHOLOGUES_ALN_IDR_74_84_CONS.out.txt	0.63	0.81	0.45
O14978_ENSG00000006194_ENSEMBL_ORTHOLOGUES_ALN_IDR_88_99_CONS.out.txt	0.64	1.00	0.46
O14978_ENSG00000006194_ENSEMBL_ORTHOLOGUES_ALN_IDR_104_131_CONS.out.txt	0.55	0.84	0.36
O14978_ENSG00000006194_ENSEMBL_ORTHOLOGUES_ALN_IDR_233_247_CONS.out.txt	0.35	0.60	0.14
O14978_ENSG00000006194_ENSEMBL_ORTHOLOGUES_ALN_IDR_672_682_CONS.out.txt	0.28	0.37	0.18
O14986_ENSG00000107242_ENSEMBL_ORTHOLOGUES_ALN_IDR_210_222_CONS.out.txt	0.67	1.00	0.24
O14990_ENSG00000102055_ENSEMBL_ORTHOLOGUES_ALN_IDR_42_58_CONS.out.txt	0.70	0.88	0.44
O14990_ENSG00000102055_ENSEMBL_ORTHOLOGUES_ALN_IDR_119_164_CONS.out.txt	0.27	0.52	0.10
O15014_ENSG00000180357_ENSEMBL_ORTHOLOGUES_ALN_IDR_304_330_CONS.out.txt	0.74	0.88	0.65
O15014_ENSG00000180357_ENSEMBL_ORTHOLOGUES_ALN_IDR_334_348_CONS.out.txt	0.36	0.48	0.19
O15014_ENSG00000180357_ENSEMBL_ORTHOLOGUES_ALN_IDR_493_520_CONS.out.txt	0.66	0.74	0.40
O15014_ENSG00000180357_ENSEMBL_ORTHOLOGUES_ALN_IDR_782_795_CONS.out.txt	0.70	0.89	0.52
O15014_ENSG00000180357_ENSEMBL_ORTHOLOGUES_ALN_IDR_988_1015_CONS.out.txt	0.50	0.65	0.20
O15014_ENSG00000180357_ENSEMBL_ORTHOLOGUES_ALN_IDR_1156_1168_CONS.out.txt	0.53	0.68	0.37
O15015_ENSG00000167395_ENSEMBL_ORTHOLOGUES_ALN_IDR_47_68_CONS.out.txt	0.58	0.89	0.34
O15015_ENSG00000167395_ENSEMBL_ORTHOLOGUES_ALN_IDR_76_97_CONS.out.txt	0.72	1.00	0.45
O15015_ENSG00000167395_ENSEMBL_ORTHOLOGUES_ALN_IDR_657_669_CONS.out.txt	0.83	0.96	0.44
O15018_ENSG00000133401_ENSEMBL_ORTHOLOGUES_ALN_IDR_971_1107_CONS.out.txt	NA	NA	NA
O15018_ENSG00000133401_ENSEMBL_ORTHOLOGUES_ALN_IDR_1147_1235_CONS.out.txt	NA	NA	NA
O15033_ENSG00000119682_ENSEMBL_ORTHOLOGUES_ALN_IDR_8_27_CONS.out.txt	0.58	0.80	0.38
O15034_ENSG00000060709_ENSEMBL_ORTHOLOGUES_ALN_IDR_1_22_CONS.out.txt	0.36	0.73	0.20
O15034_ENSG00000060709_ENSEMBL_ORTHOLOGUES_ALN_IDR_44_64_CONS.out.txt	0.61	0.78	0.39
O15034_ENSG00000060709_ENSEMBL_ORTHOLOGUES_ALN_IDR_667_678_CONS.out.txt	0.64	0.86	0.55
O15042_ENSG00000163714_ENSEMBL_ORTHOLOGUES_ALN_IDR_97_120_CONS.out.txt	0.65	0.86	0.42
O15042_ENSG00000163714_ENSEMBL_ORTHOLOGUES_ALN_IDR_202_223_CONS.out.txt	0.86	1.00	0.59
O15042_ENSG00000163714_ENSEMBL_ORTHOLOGUES_ALN_IDR_374_388_CONS.out.txt	0.67	0.80	0.58
O15042_ENSG00000163714_ENSEMBL_ORTHOLOGUES_ALN_IDR_837_907_CONS.out.txt	0.63	0.90	0.18
O15049_ENSG00000145911_ENSEMBL_ORTHOLOGUES_ALN_IDR_280_341_CONS.out.txt	0.65	0.87	0.29
O15049_ENSG00000145911_ENSEMBL_ORTHOLOGUES_ALN_IDR_362_431_CONS.out.txt	0.59	0.89	0.32
O15049_ENSG00000145911_ENSEMBL_ORTHOLOGUES_ALN_IDR_460_477_CONS.out.txt	0.62	0.72	0.43
O15049_ENSG00000145911_ENSEMBL_ORTHOLOGUES_ALN_IDR_511_531_CONS.out.txt	0.62	0.94	0.29
O15050_ENSG00000168016_ENSEMBL_ORTHOLOGUES_ALN_IDR_306_323_CONS.out.txt	NA	NA	NA
O15050_ENSG00000168016_ENSEMBL_ORTHOLOGUES_ALN_IDR_609_652_CONS.out.txt	NA	NA	NA
O15050_ENSG00000168016_ENSEMBL_ORTHOLOGUES_ALN_IDR_656_678_CONS.out.txt	NA	NA	NA
O15050_ENSG00000168016_ENSEMBL_ORTHOLOGUES_ALN_IDR_704_725_CONS.out.txt	NA	NA	NA
O15050_ENSG00000168016_ENSEMBL_ORTHOLOGUES_ALN_IDR_738_748_CONS.out.txt	NA	NA	NA
O15050_ENSG00000168016_ENSEMBL_ORTHOLOGUES_ALN_IDR_758_772_CONS.out.txt	NA	NA	NA
O15050_ENSG00000168016_ENSEMBL_ORTHOLOGUES_ALN_IDR_1078_1093_CONS.out.txt	NA	NA	NA
O15050_ENSG00000168016_ENSEMBL_ORTHOLOGUES_ALN_IDR_1115_1132_CONS.out.txt	NA	NA	NA
O15050_ENSG00000168016_ENSEMBL_ORTHOLOGUES_ALN_IDR_1239_1271_CONS.out.txt	NA	NA	NA
O15054_ENSG00000132510_ENSEMBL_ORTHOLOGUES_ALN_IDR_88_155_CONS.out.txt	0.30	0.47	0.10
O15054_ENSG00000132510_ENSEMBL_ORTHOLOGUES_ALN_IDR_169_183_CONS.out.txt	0.33	0.59	0.12
O15054_ENSG00000132510_ENSEMBL_ORTHOLOGUES_ALN_IDR_699_711_CONS.out.txt	0.46	0.61	0.33
O15054_ENSG00000132510_ENSEMBL_ORTHOLOGUES_ALN_IDR_909_920_CONS.out.txt	0.39	0.66	0.26
O15054_ENSG00000132510_ENSEMBL_ORTHOLOGUES_ALN_IDR_1291_1301_CONS.out.txt	0.31	0.73	0.13
O15055_ENSG00000132326_ENSEMBL_ORTHOLOGUES_ALN_IDR_726_748_CONS.out.txt	0.56	0.79	0.31
O15062_ENSG00000168795_ENSEMBL_ORTHOLOGUES_ALN_IDR_136_149_CONS.out.txt	0.68	0.83	0.46
O15063_ENSG00000166398_ENSEMBL_ORTHOLOGUES_ALN_IDR_641_652_CONS.out.txt	0.99	1.00	0.94
O15066_ENSG00000101350_ENSEMBL_ORTHOLOGUES_ALN_IDR_415_430_CONS.out.txt	0.61	0.84	0.36
O15072_ENSG00000156140_ENSEMBL_ORTHOLOGUES_ALN_IDR_941_965_CONS.out.txt	0.71	0.92	0.51
O15072_ENSG00000156140_ENSEMBL_ORTHOLOGUES_ALN_IDR_972_987_CONS.out.txt	0.72	0.82	0.57
O15072_ENSG00000156140_ENSEMBL_ORTHOLOGUES_ALN_IDR_1002_1013_CONS.out.txt	0.70	0.84	0.53
O15075_ENSG00000133083_ENSEMBL_ORTHOLOGUES_ALN_IDR_653_670_CONS.out.txt	0.58	0.76	0.26
O15075_ENSG00000133083_ENSEMBL_ORTHOLOGUES_ALN_IDR_675_691_CONS.out.txt	0.64	0.86	0.31
O15078_ENSG00000198707_ENSEMBL_ORTHOLOGUES_ALN_IDR_22_32_CONS.out.txt	NA	NA	NA
O15078_ENSG00000198707_ENSEMBL_ORTHOLOGUES_ALN_IDR_63_75_CONS.out.txt	NA	NA	NA
O15078_ENSG00000198707_ENSEMBL_ORTHOLOGUES_ALN_IDR_122_161_CONS.out.txt	0.46	0.89	0.12
O15078_ENSG00000198707_ENSEMBL_ORTHOLOGUES_ALN_IDR_489_506_CONS.out.txt	0.54	0.74	0.31
O15078_ENSG00000198707_ENSEMBL_ORTHOLOGUES_ALN_IDR_518_555_CONS.out.txt	0.61	0.74	0.34
O15078_ENSG00000198707_ENSEMBL_ORTHOLOGUES_ALN_IDR_713_738_CONS.out.txt	0.60	0.87	0.39
O15078_ENSG00000198707_ENSEMBL_ORTHOLOGUES_ALN_IDR_781_791_CONS.out.txt	0.75	0.88	0.59
O15078_ENSG00000198707_ENSEMBL_ORTHOLOGUES_ALN_IDR_1477_1495_CONS.out.txt	0.60	0.83	0.37
O15078_ENSG00000198707_ENSEMBL_ORTHOLOGUES_ALN_IDR_1784_1852_CONS.out.txt	0.61	0.92	0.40
O15079_ENSG00000101298_ENSEMBL_ORTHOLOGUES_ALN_IDR_71_189_CONS.out.txt	0.70	0.97	0.26
