#SEQID	AVERAGE_POS_CONS	MAX_POS_CONS	MIN_POS_CONS
P78368_ENSG00000133275_ENSEMBL_ORTHOLOGUES_ALN_IDR_340_415_CONS.out.txt	0.44	0.63	0.28
P78369_ENSG00000134873_ENSEMBL_ORTHOLOGUES_ALN_IDR_189_223_CONS.out.txt	0.20	0.29	0.11
P78380_ENSG00000173391_ENSEMBL_ORTHOLOGUES_ALN_IDR_1_30_CONS.out.txt	0.20	0.38	0.09
P78381_ENSG00000102100_ENSEMBL_ORTHOLOGUES_ALN_IDR_1_25_CONS.out.txt	0.24	0.54	0.08
P78381_ENSG00000102100_ENSEMBL_ORTHOLOGUES_ALN_IDR_356_396_CONS.out.txt	0.48	0.70	0.26
P78382_ENSG00000164414_ENSEMBL_ORTHOLOGUES_ALN_IDR_319_331_CONS.out.txt	0.35	0.53	0.18
P78385_ENSG00000170523_ENSEMBL_ORTHOLOGUES_ALN_IDR_1_16_CONS.out.txt	0.55	1.00	0.31
P78385_ENSG00000170523_ENSEMBL_ORTHOLOGUES_ALN_IDR_478_493_CONS.out.txt	0.55	0.86	0.41
P78386_ENSG00000135443_ENSEMBL_ORTHOLOGUES_ALN_IDR_1_17_CONS.out.txt	0.90	1.00	0.76
P78386_ENSG00000135443_ENSEMBL_ORTHOLOGUES_ALN_IDR_490_503_CONS.out.txt	0.67	0.93	0.52
P78395_ENSG00000185686_ENSEMBL_ORTHOLOGUES_ALN_IDR_149_169_CONS.out.txt	0.29	0.41	0.16
P78396_ENSG00000133101_ENSEMBL_ORTHOLOGUES_ALN_IDR_1_80_CONS.out.txt	0.38	0.58	0.27
P78396_ENSG00000133101_ENSEMBL_ORTHOLOGUES_ALN_IDR_89_202_CONS.out.txt	0.26	0.68	0.11
P78406_ENSG00000101146_ENSEMBL_ORTHOLOGUES_ALN_IDR_5_23_CONS.out.txt	0.45	0.62	0.31
P78411_ENSG00000176842_ENSEMBL_ORTHOLOGUES_ALN_IDR_13_103_CONS.out.txt	0.40	0.71	0.19
P78411_ENSG00000176842_ENSEMBL_ORTHOLOGUES_ALN_IDR_205_252_CONS.out.txt	0.34	0.79	0.18
P78411_ENSG00000176842_ENSEMBL_ORTHOLOGUES_ALN_IDR_256_306_CONS.out.txt	0.26	0.48	0.13
P78411_ENSG00000176842_ENSEMBL_ORTHOLOGUES_ALN_IDR_343_375_CONS.out.txt	0.31	0.78	0.12
P78411_ENSG00000176842_ENSEMBL_ORTHOLOGUES_ALN_IDR_380_426_CONS.out.txt	0.43	0.62	0.20
P78411_ENSG00000176842_ENSEMBL_ORTHOLOGUES_ALN_IDR_460_480_CONS.out.txt	0.63	0.75	0.31
P78412_ENSG00000159387_ENSEMBL_ORTHOLOGUES_ALN_IDR_11_23_CONS.out.txt	0.65	0.89	0.47
P78412_ENSG00000159387_ENSEMBL_ORTHOLOGUES_ALN_IDR_27_40_CONS.out.txt	0.51	0.67	0.30
P78412_ENSG00000159387_ENSEMBL_ORTHOLOGUES_ALN_IDR_213_246_CONS.out.txt	0.44	0.83	0.18
P78412_ENSG00000159387_ENSEMBL_ORTHOLOGUES_ALN_IDR_285_346_CONS.out.txt	0.31	0.61	0.16
P78412_ENSG00000159387_ENSEMBL_ORTHOLOGUES_ALN_IDR_360_404_CONS.out.txt	0.29	0.50	0.17
P78413_ENSG00000113430_ENSEMBL_ORTHOLOGUES_ALN_IDR_16_64_CONS.out.txt	0.51	0.75	0.28
P78413_ENSG00000113430_ENSEMBL_ORTHOLOGUES_ALN_IDR_212_315_CONS.out.txt	0.50	0.96	0.20
P78413_ENSG00000113430_ENSEMBL_ORTHOLOGUES_ALN_IDR_328_365_CONS.out.txt	0.41	0.81	0.17
P78413_ENSG00000113430_ENSEMBL_ORTHOLOGUES_ALN_IDR_380_426_CONS.out.txt	0.54	0.81	0.24
P78413_ENSG00000113430_ENSEMBL_ORTHOLOGUES_ALN_IDR_462_492_CONS.out.txt	0.50	0.85	0.22
P78413_ENSG00000113430_ENSEMBL_ORTHOLOGUES_ALN_IDR_496_513_CONS.out.txt	0.50	0.73	0.36
P78414_ENSG00000170549_ENSEMBL_ORTHOLOGUES_ALN_IDR_8_77_CONS.out.txt	0.44	0.59	0.21
P78414_ENSG00000170549_ENSEMBL_ORTHOLOGUES_ALN_IDR_95_116_CONS.out.txt	0.67	1.00	0.44
P78414_ENSG00000170549_ENSEMBL_ORTHOLOGUES_ALN_IDR_203_213_CONS.out.txt	0.46	0.63	0.13
P78414_ENSG00000170549_ENSEMBL_ORTHOLOGUES_ALN_IDR_242_313_CONS.out.txt	0.35	0.94	0.12
P78414_ENSG00000170549_ENSEMBL_ORTHOLOGUES_ALN_IDR_338_354_CONS.out.txt	0.24	0.73	0.16
P78414_ENSG00000170549_ENSEMBL_ORTHOLOGUES_ALN_IDR_381_405_CONS.out.txt	0.58	0.80	0.32
P78414_ENSG00000170549_ENSEMBL_ORTHOLOGUES_ALN_IDR_417_452_CONS.out.txt	0.32	0.68	0.13
P78415_ENSG00000177508_ENSEMBL_ORTHOLOGUES_ALN_IDR_19_109_CONS.out.txt	0.67	0.93	0.29
P78415_ENSG00000177508_ENSEMBL_ORTHOLOGUES_ALN_IDR_197_216_CONS.out.txt	0.63	0.81	0.43
P78415_ENSG00000177508_ENSEMBL_ORTHOLOGUES_ALN_IDR_234_244_CONS.out.txt	NA	NA	NA
P78415_ENSG00000177508_ENSEMBL_ORTHOLOGUES_ALN_IDR_260_313_CONS.out.txt	0.44	0.66	0.15
P78415_ENSG00000177508_ENSEMBL_ORTHOLOGUES_ALN_IDR_382_402_CONS.out.txt	0.48	0.59	0.36
P78415_ENSG00000177508_ENSEMBL_ORTHOLOGUES_ALN_IDR_421_431_CONS.out.txt	NA	NA	NA
P78415_ENSG00000177508_ENSEMBL_ORTHOLOGUES_ALN_IDR_435_478_CONS.out.txt	0.41	0.70	0.16
P78423_ENSG00000006210_ENSEMBL_ORTHOLOGUES_ALN_IDR_106_331_CONS.out.txt	0.49	0.79	0.21
P78424_ENSG00000106536_ENSEMBL_ORTHOLOGUES_ALN_IDR_1_176_CONS.out.txt	0.44	0.72	0.21
P78424_ENSG00000106536_ENSEMBL_ORTHOLOGUES_ALN_IDR_194_342_CONS.out.txt	0.46	0.80	0.20
P78424_ENSG00000106536_ENSEMBL_ORTHOLOGUES_ALN_IDR_348_373_CONS.out.txt	0.44	0.81	0.20
P78424_ENSG00000106536_ENSEMBL_ORTHOLOGUES_ALN_IDR_396_473_CONS.out.txt	0.41	0.61	0.27
P78424_ENSG00000106536_ENSEMBL_ORTHOLOGUES_ALN_IDR_529_547_CONS.out.txt	0.73	0.98	0.57
P78424_ENSG00000106536_ENSEMBL_ORTHOLOGUES_ALN_IDR_672_691_CONS.out.txt	0.72	0.85	0.55
P78426_ENSG00000163623_ENSEMBL_ORTHOLOGUES_ALN_IDR_49_65_CONS.out.txt	0.29	0.48	0.13
P78426_ENSG00000163623_ENSEMBL_ORTHOLOGUES_ALN_IDR_78_92_CONS.out.txt	0.38	0.58	0.18
P78426_ENSG00000163623_ENSEMBL_ORTHOLOGUES_ALN_IDR_110_164_CONS.out.txt	0.45	0.58	0.25
P78426_ENSG00000163623_ENSEMBL_ORTHOLOGUES_ALN_IDR_173_184_CONS.out.txt	0.42	0.55	0.34
P78504_ENSG00000101384_ENSEMBL_ORTHOLOGUES_ALN_IDR_1_12_CONS.out.txt	NA	NA	NA
P78504_ENSG00000101384_ENSEMBL_ORTHOLOGUES_ALN_IDR_1096_1218_CONS.out.txt	0.40	0.73	0.18
P78508_ENSG00000177807_ENSEMBL_ORTHOLOGUES_ALN_IDR_1_24_CONS.out.txt	0.49	0.82	0.29
P78508_ENSG00000177807_ENSEMBL_ORTHOLOGUES_ALN_IDR_367_379_CONS.out.txt	0.29	0.42	0.14
P78524_ENSG00000166444_ENSEMBL_ORTHOLOGUES_ALN_IDR_1_162_CONS.out.txt	0.50	0.80	0.14
P78524_ENSG00000166444_ENSEMBL_ORTHOLOGUES_ALN_IDR_173_278_CONS.out.txt	0.67	0.92	0.38
P78524_ENSG00000166444_ENSEMBL_ORTHOLOGUES_ALN_IDR_298_610_CONS.out.txt	0.53	0.93	0.22
P78524_ENSG00000166444_ENSEMBL_ORTHOLOGUES_ALN_IDR_637_656_CONS.out.txt	0.60	0.86	0.37
P78536_ENSG00000151694_ENSEMBL_ORTHOLOGUES_ALN_IDR_1_27_CONS.out.txt	0.26	0.40	0.05
P78536_ENSG00000151694_ENSEMBL_ORTHOLOGUES_ALN_IDR_190_215_CONS.out.txt	0.33	0.76	0.09
P78536_ENSG00000151694_ENSEMBL_ORTHOLOGUES_ALN_IDR_708_823_CONS.out.txt	0.30	0.61	0.14
P78540_ENSG00000081181_ENSEMBL_ORTHOLOGUES_ALN_IDR_1_20_CONS.out.txt	0.31	0.45	0.17
P78543_ENSG00000159388_ENSEMBL_ORTHOLOGUES_ALN_IDR_131_149_CONS.out.txt	0.57	0.72	0.28
P78545_ENSG00000163435_ENSEMBL_ORTHOLOGUES_ALN_IDR_148_214_CONS.out.txt	0.38	0.82	0.20
P78545_ENSG00000163435_ENSEMBL_ORTHOLOGUES_ALN_IDR_218_269_CONS.out.txt	0.44	0.90	0.20
P78549_ENSG00000065057_ENSEMBL_ORTHOLOGUES_ALN_IDR_1_81_CONS.out.txt	0.26	0.85	0.08
P78552_ENSG00000131724_ENSEMBL_ORTHOLOGUES_ALN_IDR_1_29_CONS.out.txt	NA	NA	NA
P78559_ENSG00000166963_ENSEMBL_ORTHOLOGUES_ALN_IDR_299_359_CONS.out.txt	0.62	0.92	0.25
P78559_ENSG00000166963_ENSEMBL_ORTHOLOGUES_ALN_IDR_378_914_CONS.out.txt	0.57	0.97	0.09
P78559_ENSG00000166963_ENSEMBL_ORTHOLOGUES_ALN_IDR_943_958_CONS.out.txt	0.42	0.66	0.26
P78559_ENSG00000166963_ENSEMBL_ORTHOLOGUES_ALN_IDR_983_1086_CONS.out.txt	0.61	0.96	0.13
P78562_ENSG00000102174_ENSEMBL_ORTHOLOGUES_ALN_IDR_1_14_CONS.out.txt	0.41	0.68	0.29
P78563_ENSG00000197381_ENSEMBL_ORTHOLOGUES_ALN_IDR_1_77_CONS.out.txt	0.32	0.54	0.15
P78563_ENSG00000197381_ENSEMBL_ORTHOLOGUES_ALN_IDR_156_226_CONS.out.txt	0.35	0.88	0.16
P78563_ENSG00000197381_ENSEMBL_ORTHOLOGUES_ALN_IDR_489_512_CONS.out.txt	NA	NA	NA
P79522_ENSG00000204576_ENSEMBL_ORTHOLOGUES_ALN_IDR_14_26_CONS.out.txt	0.63	0.92	0.26
P79522_ENSG00000204576_ENSEMBL_ORTHOLOGUES_ALN_IDR_94_106_CONS.out.txt	0.76	0.90	0.52
P80192_ENSG00000006432_ENSEMBL_ORTHOLOGUES_ALN_IDR_1_51_CONS.out.txt	0.22	0.35	0.08
P80192_ENSG00000006432_ENSEMBL_ORTHOLOGUES_ALN_IDR_118_129_CONS.out.txt	NA	NA	NA
P80192_ENSG00000006432_ENSEMBL_ORTHOLOGUES_ALN_IDR_500_518_CONS.out.txt	0.72	1.00	0.23
P80192_ENSG00000006432_ENSEMBL_ORTHOLOGUES_ALN_IDR_535_556_CONS.out.txt	0.56	0.87	0.34
P80192_ENSG00000006432_ENSEMBL_ORTHOLOGUES_ALN_IDR_567_750_CONS.out.txt	0.48	0.84	0.23
P80192_ENSG00000006432_ENSEMBL_ORTHOLOGUES_ALN_IDR_766_1098_CONS.out.txt	0.57	0.93	0.16
P80303_ENSG00000070081_ENSEMBL_ORTHOLOGUES_ALN_IDR_23_45_CONS.out.txt	0.34	0.83	0.10
P80303_ENSG00000070081_ENSEMBL_ORTHOLOGUES_ALN_IDR_406_420_CONS.out.txt	NA	NA	NA
P80365_ENSG00000176387_ENSEMBL_ORTHOLOGUES_ALN_IDR_381_405_CONS.out.txt	NA	NA	NA
P80370_ENSG00000185559_ENSEMBL_ORTHOLOGUES_ALN_IDR_373_383_CONS.out.txt	NA	NA	NA
P80404_ENSG00000183044_ENSEMBL_ORTHOLOGUES_ALN_IDR_1_36_CONS.out.txt	0.32	0.54	0.08
P80723_ENSG00000176788_ENSEMBL_ORTHOLOGUES_ALN_IDR_28_59_CONS.out.txt	0.59	0.87	0.37
P80723_ENSG00000176788_ENSEMBL_ORTHOLOGUES_ALN_IDR_73_141_CONS.out.txt	0.46	0.81	0.21
P81133_ENSG00000112246_ENSEMBL_ORTHOLOGUES_ALN_IDR_351_558_CONS.out.txt	0.48	0.76	0.24
P81133_ENSG00000112246_ENSEMBL_ORTHOLOGUES_ALN_IDR_587_688_CONS.out.txt	0.47	0.72	0.22
P81133_ENSG00000112246_ENSEMBL_ORTHOLOGUES_ALN_IDR_736_753_CONS.out.txt	0.46	0.61	0.28
P81172_ENSG00000105697_ENSEMBL_ORTHOLOGUES_ALN_IDR_24_57_CONS.out.txt	0.52	0.74	0.26
P81274_ENSG00000121957_ENSEMBL_ORTHOLOGUES_ALN_IDR_1_12_CONS.out.txt	0.59	0.71	0.47
P81274_ENSG00000121957_ENSEMBL_ORTHOLOGUES_ALN_IDR_389_413_CONS.out.txt	0.52	0.89	0.24
P81274_ENSG00000121957_ENSEMBL_ORTHOLOGUES_ALN_IDR_418_494_CONS.out.txt	0.65	0.99	0.49
P81274_ENSG00000121957_ENSEMBL_ORTHOLOGUES_ALN_IDR_498_592_CONS.out.txt	0.65	0.97	0.45
P81274_ENSG00000121957_ENSEMBL_ORTHOLOGUES_ALN_IDR_604_626_CONS.out.txt	0.59	0.81	0.43
P81274_ENSG00000121957_ENSEMBL_ORTHOLOGUES_ALN_IDR_638_684_CONS.out.txt	0.55	0.88	0.33
P81408_ENSG00000160767_ENSEMBL_ORTHOLOGUES_ALN_IDR_1_17_CONS.out.txt	0.55	1.00	0.39
P81408_ENSG00000160767_ENSEMBL_ORTHOLOGUES_ALN_IDR_210_238_CONS.out.txt	0.55	0.82	0.38
P81408_ENSG00000160767_ENSEMBL_ORTHOLOGUES_ALN_IDR_255_274_CONS.out.txt	0.60	1.00	0.34
P81408_ENSG00000160767_ENSEMBL_ORTHOLOGUES_ALN_IDR_297_668_CONS.out.txt	0.51	0.90	0.19
P81605_ENSG00000161634_ENSEMBL_ORTHOLOGUES_ALN_IDR_24_54_CONS.out.txt	0.89	1.00	0.75
P81877_ENSG00000145687_ENSEMBL_ORTHOLOGUES_ALN_IDR_101_115_CONS.out.txt	0.49	0.71	0.09
P81877_ENSG00000145687_ENSEMBL_ORTHOLOGUES_ALN_IDR_120_269_CONS.out.txt	0.50	0.88	0.25
P81877_ENSG00000145687_ENSEMBL_ORTHOLOGUES_ALN_IDR_273_361_CONS.out.txt	0.51	0.81	0.36
P82094_ENSG00000144747_ENSEMBL_ORTHOLOGUES_ALN_IDR_31_444_CONS.out.txt	0.51	0.99	0.10
P82094_ENSG00000144747_ENSEMBL_ORTHOLOGUES_ALN_IDR_918_972_CONS.out.txt	0.61	0.98	0.39
P82251_ENSG00000021488_ENSEMBL_ORTHOLOGUES_ALN_IDR_5_22_CONS.out.txt	0.22	0.61	0.11
P82664_ENSG00000048544_ENSEMBL_ORTHOLOGUES_ALN_IDR_22_35_CONS.out.txt	0.21	0.29	0.16
P82673_ENSG00000061794_ENSEMBL_ORTHOLOGUES_ALN_IDR_1_44_CONS.out.txt	0.29	0.73	0.13
P82909_ENSG00000134056_ENSEMBL_ORTHOLOGUES_ALN_IDR_44_62_CONS.out.txt	0.38	0.58	0.28
P82914_ENSG00000116898_ENSEMBL_ORTHOLOGUES_ALN_IDR_10_27_CONS.out.txt	0.36	0.63	0.20
P82914_ENSG00000116898_ENSEMBL_ORTHOLOGUES_ALN_IDR_45_61_CONS.out.txt	0.28	0.42	0.12
P82914_ENSG00000116898_ENSEMBL_ORTHOLOGUES_ALN_IDR_244_257_CONS.out.txt	NA	NA	NA
P82933_ENSG00000135972_ENSEMBL_ORTHOLOGUES_ALN_IDR_30_40_CONS.out.txt	0.35	0.54	0.20
P82970_ENSG00000198157_ENSEMBL_ORTHOLOGUES_ALN_IDR_65_84_CONS.out.txt	0.69	1.00	0.48
P82970_ENSG00000198157_ENSEMBL_ORTHOLOGUES_ALN_IDR_89_103_CONS.out.txt	0.56	0.78	0.40
P82970_ENSG00000198157_ENSEMBL_ORTHOLOGUES_ALN_IDR_108_135_CONS.out.txt	0.44	0.67	0.24
P82970_ENSG00000198157_ENSEMBL_ORTHOLOGUES_ALN_IDR_228_265_CONS.out.txt	0.44	0.73	0.14
P82979_ENSG00000205323_ENSEMBL_ORTHOLOGUES_ALN_IDR_54_85_CONS.out.txt	0.40	0.70	0.15
P82987_ENSG00000156218_ENSEMBL_ORTHOLOGUES_ALN_IDR_1_17_CONS.out.txt	NA	NA	NA
P82987_ENSG00000156218_ENSEMBL_ORTHOLOGUES_ALN_IDR_1137_1169_CONS.out.txt	0.33	0.54	0.16
P83105_ENSG00000169495_ENSEMBL_ORTHOLOGUES_ALN_IDR_1_35_CONS.out.txt	0.38	0.68	0.19
P83111_ENSG00000103642_ENSEMBL_ORTHOLOGUES_ALN_IDR_1_96_CONS.out.txt	0.30	0.77	0.11
P83111_ENSG00000103642_ENSEMBL_ORTHOLOGUES_ALN_IDR_251_286_CONS.out.txt	0.34	0.69	0.19
P83369_ENSG00000155858_ENSEMBL_ORTHOLOGUES_ALN_IDR_1_17_CONS.out.txt	0.43	0.94	0.29
P83369_ENSG00000155858_ENSEMBL_ORTHOLOGUES_ALN_IDR_69_96_CONS.out.txt	0.32	0.50	0.17
P83369_ENSG00000155858_ENSEMBL_ORTHOLOGUES_ALN_IDR_122_133_CONS.out.txt	0.23	0.32	0.15
P83369_ENSG00000155858_ENSEMBL_ORTHOLOGUES_ALN_IDR_231_322_CONS.out.txt	0.21	0.96	0.07
P83859_ENSG00000188710_ENSEMBL_ORTHOLOGUES_ALN_IDR_91_104_CONS.out.txt	0.34	0.62	0.21
P83916_ENSG00000108468_ENSEMBL_ORTHOLOGUES_ALN_IDR_82_107_CONS.out.txt	0.55	0.70	0.40
P84022_ENSG00000166949_ENSEMBL_ORTHOLOGUES_ALN_IDR_186_208_CONS.out.txt	0.53	0.88	0.27
P84103_ENSG00000112081_ENSEMBL_ORTHOLOGUES_ALN_IDR_95_108_CONS.out.txt	0.35	0.66	0.23
P84103_ENSG00000112081_ENSEMBL_ORTHOLOGUES_ALN_IDR_112_164_CONS.out.txt	0.29	0.47	0.13
P84157_ENSG00000182534_ENSEMBL_ORTHOLOGUES_ALN_IDR_47_108_CONS.out.txt	0.38	0.73	0.20
P84157_ENSG00000182534_ENSEMBL_ORTHOLOGUES_ALN_IDR_112_138_CONS.out.txt	0.75	1.00	0.47
P84550_ENSG00000188779_ENSEMBL_ORTHOLOGUES_ALN_IDR_25_70_CONS.out.txt	0.59	0.76	0.38
P84550_ENSG00000188779_ENSEMBL_ORTHOLOGUES_ALN_IDR_274_335_CONS.out.txt	0.41	0.87	0.18
P84550_ENSG00000188779_ENSEMBL_ORTHOLOGUES_ALN_IDR_342_512_CONS.out.txt	0.57	0.80	0.28
P84550_ENSG00000188779_ENSEMBL_ORTHOLOGUES_ALN_IDR_524_578_CONS.out.txt	0.47	0.71	0.30
P84550_ENSG00000188779_ENSEMBL_ORTHOLOGUES_ALN_IDR_585_853_CONS.out.txt	0.45	0.87	0.10
P85037_ENSG00000164916_ENSEMBL_ORTHOLOGUES_ALN_IDR_1_37_CONS.out.txt	NA	NA	NA
P85037_ENSG00000164916_ENSEMBL_ORTHOLOGUES_ALN_IDR_63_101_CONS.out.txt	NA	NA	NA
P85037_ENSG00000164916_ENSEMBL_ORTHOLOGUES_ALN_IDR_209_271_CONS.out.txt	0.58	0.88	0.21
P85037_ENSG00000164916_ENSEMBL_ORTHOLOGUES_ALN_IDR_401_416_CONS.out.txt	0.75	0.99	0.34
P85037_ENSG00000164916_ENSEMBL_ORTHOLOGUES_ALN_IDR_420_733_CONS.out.txt	0.50	0.97	0.16
P85298_ENSG00000241484_ENSEMBL_ORTHOLOGUES_ALN_IDR_203_214_CONS.out.txt	0.50	1.00	0.18
P85298_ENSG00000241484_ENSEMBL_ORTHOLOGUES_ALN_IDR_416_462_CONS.out.txt	NA	NA	NA
P85299_ENSG00000186654_ENSEMBL_ORTHOLOGUES_ALN_IDR_232_249_CONS.out.txt	0.36	0.84	0.19
P85299_ENSG00000186654_ENSEMBL_ORTHOLOGUES_ALN_IDR_267_278_CONS.out.txt	0.46	0.77	0.35
P85299_ENSG00000186654_ENSEMBL_ORTHOLOGUES_ALN_IDR_284_358_CONS.out.txt	0.41	0.98	0.16
P85299_ENSG00000186654_ENSEMBL_ORTHOLOGUES_ALN_IDR_371_385_CONS.out.txt	0.21	0.30	0.09
P86452_ENSG00000257315_ENSEMBL_ORTHOLOGUES_ALN_IDR_1_130_CONS.out.txt	NA	NA	NA
P86452_ENSG00000257315_ENSEMBL_ORTHOLOGUES_ALN_IDR_190_263_CONS.out.txt	NA	NA	NA
P86452_ENSG00000257315_ENSEMBL_ORTHOLOGUES_ALN_IDR_325_402_CONS.out.txt	0.34	0.51	0.18
P86452_ENSG00000257315_ENSEMBL_ORTHOLOGUES_ALN_IDR_809_858_CONS.out.txt	0.26	0.52	0.11
P86452_ENSG00000257315_ENSEMBL_ORTHOLOGUES_ALN_IDR_965_979_CONS.out.txt	NA	NA	NA
P86478_ENSG00000234278_ENSEMBL_ORTHOLOGUES_ALN_IDR_11_21_CONS.out.txt	0.53	0.77	0.36
P86478_ENSG00000234278_ENSEMBL_ORTHOLOGUES_ALN_IDR_25_38_CONS.out.txt	0.69	1.00	0.50
P86478_ENSG00000234278_ENSEMBL_ORTHOLOGUES_ALN_IDR_84_173_CONS.out.txt	0.50	0.75	0.22
P86479_ENSG00000229665_ENSEMBL_ORTHOLOGUES_ALN_IDR_92_174_CONS.out.txt	0.50	0.76	0.19
P86480_ENSG00000227151_ENSEMBL_ORTHOLOGUES_ALN_IDR_24_36_CONS.out.txt	0.71	0.84	0.56
P86480_ENSG00000227151_ENSEMBL_ORTHOLOGUES_ALN_IDR_96_174_CONS.out.txt	0.50	0.75	0.22
P86481_ENSG00000204918_ENSEMBL_ORTHOLOGUES_ALN_IDR_25_38_CONS.out.txt	0.69	1.00	0.50
P86481_ENSG00000204918_ENSEMBL_ORTHOLOGUES_ALN_IDR_85_174_CONS.out.txt	0.50	0.75	0.23
P86496_ENSG00000204919_ENSEMBL_ORTHOLOGUES_ALN_IDR_27_38_CONS.out.txt	0.64	0.76	0.50
P86496_ENSG00000204919_ENSEMBL_ORTHOLOGUES_ALN_IDR_79_109_CONS.out.txt	0.47	0.74	0.27
P86496_ENSG00000204919_ENSEMBL_ORTHOLOGUES_ALN_IDR_119_172_CONS.out.txt	0.50	0.71	0.23
P86790_ENSG00000146574_ENSEMBL_ORTHOLOGUES_ALN_IDR_1_13_CONS.out.txt	NA	NA	NA
P86791_ENSG00000122674_ENSEMBL_ORTHOLOGUES_ALN_IDR_1_13_CONS.out.txt	NA	NA	NA
P98073_ENSG00000154646_ENSEMBL_ORTHOLOGUES_ALN_IDR_1_14_CONS.out.txt	0.42	0.85	0.16
P98077_ENSG00000129946_ENSEMBL_ORTHOLOGUES_ALN_IDR_14_122_CONS.out.txt	0.83	0.98	0.62
P98077_ENSG00000129946_ENSEMBL_ORTHOLOGUES_ALN_IDR_311_335_CONS.out.txt	0.93	1.00	0.64
P98077_ENSG00000129946_ENSEMBL_ORTHOLOGUES_ALN_IDR_350_410_CONS.out.txt	0.79	0.94	0.57
P98077_ENSG00000129946_ENSEMBL_ORTHOLOGUES_ALN_IDR_416_431_CONS.out.txt	0.98	1.00	0.85
P98077_ENSG00000129946_ENSEMBL_ORTHOLOGUES_ALN_IDR_448_475_CONS.out.txt	0.77	0.96	0.57
P98082_ENSG00000153071_ENSEMBL_ORTHOLOGUES_ALN_IDR_6_30_CONS.out.txt	0.41	0.71	0.29
P98082_ENSG00000153071_ENSEMBL_ORTHOLOGUES_ALN_IDR_200_214_CONS.out.txt	0.39	0.56	0.19
P98082_ENSG00000153071_ENSEMBL_ORTHOLOGUES_ALN_IDR_218_287_CONS.out.txt	0.47	0.71	0.29
P98082_ENSG00000153071_ENSEMBL_ORTHOLOGUES_ALN_IDR_302_427_CONS.out.txt	0.29	0.61	0.14
P98082_ENSG00000153071_ENSEMBL_ORTHOLOGUES_ALN_IDR_440_635_CONS.out.txt	0.46	0.75	0.17
P98082_ENSG00000153071_ENSEMBL_ORTHOLOGUES_ALN_IDR_662_679_CONS.out.txt	0.43	0.78	0.22
P98082_ENSG00000153071_ENSEMBL_ORTHOLOGUES_ALN_IDR_709_765_CONS.out.txt	0.34	0.57	0.17
P98088_ENSG00000215182_ENSEMBL_ORTHOLOGUES_ALN_IDR_1334_1373_CONS.out.txt	NA	NA	NA
P98095_ENSG00000163520_ENSEMBL_ORTHOLOGUES_ALN_IDR_180_436_CONS.out.txt	0.30	0.71	0.14
P98095_ENSG00000163520_ENSEMBL_ORTHOLOGUES_ALN_IDR_566_580_CONS.out.txt	0.45	0.78	0.25
P98095_ENSG00000163520_ENSEMBL_ORTHOLOGUES_ALN_IDR_650_672_CONS.out.txt	0.18	0.26	0.11
P98153_ENSG00000070413_ENSEMBL_ORTHOLOGUES_ALN_IDR_456_550_CONS.out.txt	0.46	0.94	0.28
P98155_ENSG00000147852_ENSEMBL_ORTHOLOGUES_ALN_IDR_1_28_CONS.out.txt	0.51	0.68	0.22
P98155_ENSG00000147852_ENSEMBL_ORTHOLOGUES_ALN_IDR_758_776_CONS.out.txt	NA	NA	NA
P98168_ENSG00000198205_ENSEMBL_ORTHOLOGUES_ALN_IDR_2_159_CONS.out.txt	0.32	0.62	0.14
P98168_ENSG00000198205_ENSEMBL_ORTHOLOGUES_ALN_IDR_188_263_CONS.out.txt	0.24	0.50	0.12
P98168_ENSG00000198205_ENSEMBL_ORTHOLOGUES_ALN_IDR_583_603_CONS.out.txt	NA	NA	NA
P98168_ENSG00000198205_ENSEMBL_ORTHOLOGUES_ALN_IDR_607_799_CONS.out.txt	0.43	0.70	0.20
P98169_ENSG00000198455_ENSEMBL_ORTHOLOGUES_ALN_IDR_1_165_CONS.out.txt	0.34	0.84	0.09
P98169_ENSG00000198455_ENSEMBL_ORTHOLOGUES_ALN_IDR_190_267_CONS.out.txt	0.20	0.42	0.10
P98169_ENSG00000198455_ENSEMBL_ORTHOLOGUES_ALN_IDR_587_803_CONS.out.txt	0.37	0.69	0.14
P98170_ENSG00000101966_ENSEMBL_ORTHOLOGUES_ALN_IDR_1_18_CONS.out.txt	0.36	0.82	0.17
P98170_ENSG00000101966_ENSEMBL_ORTHOLOGUES_ALN_IDR_102_114_CONS.out.txt	0.28	0.65	0.13
P98170_ENSG00000101966_ENSEMBL_ORTHOLOGUES_ALN_IDR_239_253_CONS.out.txt	0.24	0.43	0.15
P98170_ENSG00000101966_ENSEMBL_ORTHOLOGUES_ALN_IDR_348_366_CONS.out.txt	0.29	0.43	0.19
P98170_ENSG00000101966_ENSEMBL_ORTHOLOGUES_ALN_IDR_424_434_CONS.out.txt	NA	NA	NA
P98171_ENSG00000089820_ENSEMBL_ORTHOLOGUES_ALN_IDR_199_210_CONS.out.txt	NA	NA	NA
P98171_ENSG00000089820_ENSEMBL_ORTHOLOGUES_ALN_IDR_407_420_CONS.out.txt	0.32	0.44	0.21
P98171_ENSG00000089820_ENSEMBL_ORTHOLOGUES_ALN_IDR_479_498_CONS.out.txt	0.30	0.58	0.16
P98171_ENSG00000089820_ENSEMBL_ORTHOLOGUES_ALN_IDR_715_746_CONS.out.txt	0.28	0.46	0.10
