#SEQID	AVERAGE_POS_CONS	MAX_POS_CONS	MIN_POS_CONS
P13804_ENSG00000140374_ENSEMBL_ORTHOLOGUES_ALN_IDR_176_193_CONS.out.txt	0.51	0.67	0.18
P13805_ENSG00000105048_ENSEMBL_ORTHOLOGUES_ALN_IDR_65_132_CONS.out.txt	0.56	0.85	0.14
P14222_ENSG00000180644_ENSEMBL_ORTHOLOGUES_ALN_IDR_274_293_CONS.out.txt	0.19	0.36	0.10
P14317_ENSG00000180353_ENSEMBL_ORTHOLOGUES_ALN_IDR_57_72_CONS.out.txt	0.71	0.83	0.51
P14317_ENSG00000180353_ENSEMBL_ORTHOLOGUES_ALN_IDR_249_267_CONS.out.txt	0.51	0.70	0.23
P14598_ENSG00000158517_ENSEMBL_ORTHOLOGUES_ALN_IDR_297_309_CONS.out.txt	0.56	0.79	0.23
P14651_ENSG00000120093_ENSEMBL_ORTHOLOGUES_ALN_IDR_193_246_CONS.out.txt	0.53	0.73	0.37
P14652_ENSG00000173917_ENSEMBL_ORTHOLOGUES_ALN_IDR_148_202_CONS.out.txt	0.93	1.00	0.69
P14902_ENSG00000131203_ENSEMBL_ORTHOLOGUES_ALN_IDR_391_401_CONS.out.txt	0.63	1.00	0.35
P15172_ENSG00000129152_ENSEMBL_ORTHOLOGUES_ALN_IDR_108_137_CONS.out.txt	0.90	0.99	0.63
P15173_ENSG00000122180_ENSEMBL_ORTHOLOGUES_ALN_IDR_78_115_CONS.out.txt	0.81	0.98	0.63
P15173_ENSG00000122180_ENSEMBL_ORTHOLOGUES_ALN_IDR_135_145_CONS.out.txt	0.56	1.00	0.28
P15311_ENSG00000092820_ENSEMBL_ORTHOLOGUES_ALN_IDR_517_547_CONS.out.txt	0.68	0.89	0.45
P15336_ENSG00000115966_ENSEMBL_ORTHOLOGUES_ALN_IDR_351_369_CONS.out.txt	0.61	0.75	0.45
P15382_ENSG00000180509_ENSEMBL_ORTHOLOGUES_ALN_IDR_53_63_CONS.out.txt	0.82	1.00	0.57
P15407_ENSG00000175592_ENSEMBL_ORTHOLOGUES_ALN_IDR_106_168_CONS.out.txt	0.75	0.97	0.40
P15408_ENSG00000075426_ENSEMBL_ORTHOLOGUES_ALN_IDR_125_187_CONS.out.txt	0.79	0.98	0.45
P15559_ENSG00000181019_ENSEMBL_ORTHOLOGUES_ALN_IDR_262_273_CONS.out.txt	0.55	0.92	0.35
P15884_ENSG00000196628_ENSEMBL_ORTHOLOGUES_ALN_IDR_557_570_CONS.out.txt	0.64	0.94	0.32
P15923_ENSG00000071564_ENSEMBL_ORTHOLOGUES_ALN_IDR_545_556_CONS.out.txt	0.79	0.88	0.67
P15924_ENSG00000096696_ENSEMBL_ORTHOLOGUES_ALN_IDR_644_660_CONS.out.txt	NA	NA	NA
P15976_ENSG00000102145_ENSEMBL_ORTHOLOGUES_ALN_IDR_203_235_CONS.out.txt	0.49	0.74	0.24
P15976_ENSG00000102145_ENSEMBL_ORTHOLOGUES_ALN_IDR_256_284_CONS.out.txt	0.63	0.82	0.37
P15976_ENSG00000102145_ENSEMBL_ORTHOLOGUES_ALN_IDR_288_299_CONS.out.txt	0.76	0.98	0.41
P16070_ENSG00000026508_ENSEMBL_ORTHOLOGUES_ALN_IDR_122_168_CONS.out.txt	0.27	0.62	0.13
P16118_ENSG00000158571_ENSEMBL_ORTHOLOGUES_ALN_IDR_8_18_CONS.out.txt	0.44	0.65	0.27
P16150_ENSG00000197471_ENSEMBL_ORTHOLOGUES_ALN_IDR_262_277_CONS.out.txt	0.85	1.00	0.74
P16220_ENSG00000118260_ENSEMBL_ORTHOLOGUES_ALN_IDR_106_126_CONS.out.txt	0.52	0.71	0.36
P16383_ENSG00000005436_ENSEMBL_ORTHOLOGUES_ALN_IDR_279_293_CONS.out.txt	0.46	0.87	0.28
P16401_ENSG00000184357_ENSEMBL_ORTHOLOGUES_ALN_IDR_101_111_CONS.out.txt	0.83	1.00	0.59
P16402_ENSG00000124575_ENSEMBL_ORTHOLOGUES_ALN_IDR_99_109_CONS.out.txt	0.80	1.00	0.53
P16403_ENSG00000187837_ENSEMBL_ORTHOLOGUES_ALN_IDR_98_108_CONS.out.txt	0.87	1.00	0.62
P16519_ENSG00000125851_ENSEMBL_ORTHOLOGUES_ALN_IDR_609_631_CONS.out.txt	0.56	1.00	0.37
P16949_ENSG00000117632_ENSEMBL_ORTHOLOGUES_ALN_IDR_120_137_CONS.out.txt	0.52	0.89	0.17
P16989_ENSG00000060138_ENSEMBL_ORTHOLOGUES_ALN_IDR_160_170_CONS.out.txt	0.55	0.72	0.27
P17026_ENSG00000165512_ENSEMBL_ORTHOLOGUES_ALN_IDR_99_129_CONS.out.txt	0.60	0.94	0.26
P17041_ENSG00000169740_ENSEMBL_ORTHOLOGUES_ALN_IDR_76_104_CONS.out.txt	0.67	0.98	0.37
P17252_ENSG00000154229_ENSEMBL_ORTHOLOGUES_ALN_IDR_202_224_CONS.out.txt	0.47	0.91	0.18
P17405_ENSG00000166311_ENSEMBL_ORTHOLOGUES_ALN_IDR_182_197_CONS.out.txt	0.49	0.60	0.33
P17480_ENSG00000108312_ENSEMBL_ORTHOLOGUES_ALN_IDR_485_504_CONS.out.txt	0.52	0.86	0.23
P17480_ENSG00000108312_ENSEMBL_ORTHOLOGUES_ALN_IDR_509_542_CONS.out.txt	0.43	0.78	0.24
P17481_ENSG00000120068_ENSEMBL_ORTHOLOGUES_ALN_IDR_150_192_CONS.out.txt	0.54	0.79	0.28
P17509_ENSG00000108511_ENSEMBL_ORTHOLOGUES_ALN_IDR_151_161_CONS.out.txt	1.00	1.00	0.99
P17535_ENSG00000130522_ENSEMBL_ORTHOLOGUES_ALN_IDR_268_286_CONS.out.txt	0.57	0.75	0.41
P18621_ENSG00000265681_ENSEMBL_ORTHOLOGUES_ALN_IDR_3_21_CONS.out.txt	0.40	0.63	0.13
P17544_ENSG00000170653_ENSEMBL_ORTHOLOGUES_ALN_IDR_17_27_CONS.out.txt	0.49	0.80	0.23
P17544_ENSG00000170653_ENSEMBL_ORTHOLOGUES_ALN_IDR_331_371_CONS.out.txt	0.57	0.84	0.31
P17544_ENSG00000170653_ENSEMBL_ORTHOLOGUES_ALN_IDR_375_394_CONS.out.txt	0.69	0.85	0.56
P17568_ENSG00000099795_ENSEMBL_ORTHOLOGUES_ALN_IDR_94_123_CONS.out.txt	0.42	0.70	0.15
P17676_ENSG00000172216_ENSEMBL_ORTHOLOGUES_ALN_IDR_268_293_CONS.out.txt	0.67	1.00	0.36
P17677_ENSG00000172020_ENSEMBL_ORTHOLOGUES_ALN_IDR_32_50_CONS.out.txt	0.98	1.00	0.89
P17861_ENSG00000100219_ENSEMBL_ORTHOLOGUES_ALN_IDR_73_137_CONS.out.txt	0.72	0.95	0.53
P17861_ENSG00000100219_ENSEMBL_ORTHOLOGUES_ALN_IDR_193_207_CONS.out.txt	0.66	0.91	0.41
P17980_ENSG00000165916_ENSEMBL_ORTHOLOGUES_ALN_IDR_51_62_CONS.out.txt	0.76	1.00	0.49
P18031_ENSG00000196396_ENSEMBL_ORTHOLOGUES_ALN_IDR_289_299_CONS.out.txt	0.63	0.83	0.46
P18065_ENSG00000115457_ENSEMBL_ORTHOLOGUES_ALN_IDR_42_53_CONS.out.txt	0.50	0.72	0.36
P18827_ENSG00000115884_ENSEMBL_ORTHOLOGUES_ALN_IDR_251_268_CONS.out.txt	0.79	0.95	0.61
P18847_ENSG00000162772_ENSEMBL_ORTHOLOGUES_ALN_IDR_87_109_CONS.out.txt	0.83	1.00	0.68
P18848_ENSG00000128272_ENSEMBL_ORTHOLOGUES_ALN_IDR_280_293_CONS.out.txt	0.54	0.64	0.46
P18850_ENSG00000118217_ENSEMBL_ORTHOLOGUES_ALN_IDR_304_363_CONS.out.txt	0.58	0.91	0.19
P19404_ENSG00000178127_ENSEMBL_ORTHOLOGUES_ALN_IDR_236_248_CONS.out.txt	0.56	0.61	0.49
P19419_ENSG00000126767_ENSEMBL_ORTHOLOGUES_ALN_IDR_49_65_CONS.out.txt	0.83	0.92	0.67
P19419_ENSG00000126767_ENSEMBL_ORTHOLOGUES_ALN_IDR_150_167_CONS.out.txt	0.66	0.99	0.46
P19429_ENSG00000129991_ENSEMBL_ORTHOLOGUES_ALN_IDR_42_56_CONS.out.txt	0.42	0.66	0.18
P19438_ENSG00000067182_ENSEMBL_ORTHOLOGUES_ALN_IDR_217_229_CONS.out.txt	0.49	0.68	0.35
P19484_ENSG00000112561_ENSEMBL_ORTHOLOGUES_ALN_IDR_226_263_CONS.out.txt	0.58	0.80	0.24
P19484_ENSG00000112561_ENSEMBL_ORTHOLOGUES_ALN_IDR_271_326_CONS.out.txt	0.71	0.92	0.50
P19532_ENSG00000068323_ENSEMBL_ORTHOLOGUES_ALN_IDR_115_127_CONS.out.txt	0.61	0.98	0.38
P19532_ENSG00000068323_ENSEMBL_ORTHOLOGUES_ALN_IDR_339_374_CONS.out.txt	0.59	0.84	0.28
P19532_ENSG00000068323_ENSEMBL_ORTHOLOGUES_ALN_IDR_382_437_CONS.out.txt	0.45	0.69	0.13
P19652_ENSG00000228278_ENSEMBL_ORTHOLOGUES_ALN_IDR_181_196_CONS.out.txt	0.31	0.49	0.10
P20333_ENSG00000028137_ENSEMBL_ORTHOLOGUES_ALN_IDR_171_184_CONS.out.txt	0.28	0.57	0.07
P20333_ENSG00000028137_ENSEMBL_ORTHOLOGUES_ALN_IDR_268_282_CONS.out.txt	0.50	0.63	0.34
P20366_ENSG00000006128_ENSEMBL_ORTHOLOGUES_ALN_IDR_2_13_CONS.out.txt	0.50	0.65	0.39
P20393_ENSG00000126368_ENSEMBL_ORTHOLOGUES_ALN_IDR_133_144_CONS.out.txt	0.49	0.97	0.20
P20393_ENSG00000126368_ENSEMBL_ORTHOLOGUES_ALN_IDR_148_198_CONS.out.txt	0.43	0.95	0.08
P20393_ENSG00000126368_ENSEMBL_ORTHOLOGUES_ALN_IDR_285_299_CONS.out.txt	0.27	0.43	0.08
P20396_ENSG00000170893_ENSEMBL_ORTHOLOGUES_ALN_IDR_45_58_CONS.out.txt	0.47	0.67	0.24
P20794_ENSG00000111837_ENSEMBL_ORTHOLOGUES_ALN_IDR_271_282_CONS.out.txt	0.65	0.87	0.51
P20800_ENSG00000127129_ENSEMBL_ORTHOLOGUES_ALN_IDR_143_157_CONS.out.txt	0.38	0.74	0.17
P20810_ENSG00000153113_ENSEMBL_ORTHOLOGUES_ALN_IDR_568_578_CONS.out.txt	0.54	0.75	0.27
P20810_ENSG00000153113_ENSEMBL_ORTHOLOGUES_ALN_IDR_606_619_CONS.out.txt	0.65	0.84	0.47
P21359_ENSG00000196712_ENSEMBL_ORTHOLOGUES_ALN_IDR_459_484_CONS.out.txt	0.57	0.76	0.30
P21359_ENSG00000196712_ENSEMBL_ORTHOLOGUES_ALN_IDR_657_674_CONS.out.txt	NA	NA	NA
P21359_ENSG00000196712_ENSEMBL_ORTHOLOGUES_ALN_IDR_798_820_CONS.out.txt	NA	NA	NA
P21580_ENSG00000118503_ENSEMBL_ORTHOLOGUES_ALN_IDR_323_357_CONS.out.txt	0.80	1.00	0.33
P21731_ENSG00000006638_ENSEMBL_ORTHOLOGUES_ALN_IDR_272_286_CONS.out.txt	NA	NA	NA
P21757_ENSG00000038945_ENSEMBL_ORTHOLOGUES_ALN_IDR_54_70_CONS.out.txt	0.53	0.70	0.24
P21757_ENSG00000038945_ENSEMBL_ORTHOLOGUES_ALN_IDR_232_260_CONS.out.txt	0.76	1.00	0.35
P21817_ENSG00000196218_ENSEMBL_ORTHOLOGUES_ALN_IDR_1319_1329_CONS.out.txt	0.58	0.72	0.44
P23582_ENSG00000163273_ENSEMBL_ORTHOLOGUES_ALN_IDR_3_16_CONS.out.txt	0.52	0.94	0.23
P21854_ENSG00000137101_ENSEMBL_ORTHOLOGUES_ALN_IDR_104_132_CONS.out.txt	0.51	0.81	0.27
P22059_ENSG00000110048_ENSEMBL_ORTHOLOGUES_ALN_IDR_163_180_CONS.out.txt	0.55	0.69	0.33
P22059_ENSG00000110048_ENSEMBL_ORTHOLOGUES_ALN_IDR_745_760_CONS.out.txt	0.42	0.62	0.11
P22083_ENSG00000196371_ENSEMBL_ORTHOLOGUES_ALN_IDR_156_169_CONS.out.txt	NA	NA	NA
P22736_ENSG00000123358_ENSEMBL_ORTHOLOGUES_ALN_IDR_266_334_CONS.out.txt	0.74	0.95	0.29
P22736_ENSG00000123358_ENSEMBL_ORTHOLOGUES_ALN_IDR_364_375_CONS.out.txt	0.75	0.88	0.54
P23025_ENSG00000136936_ENSEMBL_ORTHOLOGUES_ALN_IDR_26_37_CONS.out.txt	0.56	0.71	0.43
P23246_ENSG00000116560_ENSEMBL_ORTHOLOGUES_ALN_IDR_529_575_CONS.out.txt	0.42	0.70	0.15
P23276_ENSG00000197993_ENSEMBL_ORTHOLOGUES_ALN_IDR_52_63_CONS.out.txt	0.50	0.81	0.28
P23381_ENSG00000140105_ENSEMBL_ORTHOLOGUES_ALN_IDR_15_47_CONS.out.txt	0.38	0.69	0.17
P23409_ENSG00000111046_ENSEMBL_ORTHOLOGUES_ALN_IDR_95_137_CONS.out.txt	0.84	0.99	0.65
P23508_ENSG00000171444_ENSEMBL_ORTHOLOGUES_ALN_IDR_23_95_CONS.out.txt	0.71	0.95	0.50
P23508_ENSG00000171444_ENSEMBL_ORTHOLOGUES_ALN_IDR_192_207_CONS.out.txt	0.73	0.89	0.60
P23508_ENSG00000171444_ENSEMBL_ORTHOLOGUES_ALN_IDR_230_280_CONS.out.txt	0.76	0.99	0.53
P23508_ENSG00000171444_ENSEMBL_ORTHOLOGUES_ALN_IDR_401_471_CONS.out.txt	0.70	0.95	0.41
P23508_ENSG00000171444_ENSEMBL_ORTHOLOGUES_ALN_IDR_502_516_CONS.out.txt	0.59	0.92	0.33
P23508_ENSG00000171444_ENSEMBL_ORTHOLOGUES_ALN_IDR_566_587_CONS.out.txt	0.72	1.00	0.57
P23508_ENSG00000171444_ENSEMBL_ORTHOLOGUES_ALN_IDR_614_672_CONS.out.txt	0.71	0.91	0.43
P23508_ENSG00000171444_ENSEMBL_ORTHOLOGUES_ALN_IDR_730_748_CONS.out.txt	0.55	0.75	0.37
P23508_ENSG00000171444_ENSEMBL_ORTHOLOGUES_ALN_IDR_753_779_CONS.out.txt	0.49	0.74	0.32
P23508_ENSG00000171444_ENSEMBL_ORTHOLOGUES_ALN_IDR_783_813_CONS.out.txt	0.71	0.94	0.53
P23511_ENSG00000001167_ENSEMBL_ORTHOLOGUES_ALN_IDR_267_285_CONS.out.txt	0.81	1.00	0.61
P23511_ENSG00000001167_ENSEMBL_ORTHOLOGUES_ALN_IDR_295_319_CONS.out.txt	0.69	0.98	0.51
P23760_ENSG00000135903_ENSEMBL_ORTHOLOGUES_ALN_IDR_226_275_CONS.out.txt	0.54	0.85	0.29
P23763_ENSG00000139190_ENSEMBL_ORTHOLOGUES_ALN_IDR_103_118_CONS.out.txt	0.62	0.84	0.28
P23769_ENSG00000179348_ENSEMBL_ORTHOLOGUES_ALN_IDR_319_330_CONS.out.txt	0.26	0.48	0.07
P23771_ENSG00000107485_ENSEMBL_ORTHOLOGUES_ALN_IDR_262_298_CONS.out.txt	0.55	0.88	0.42
P23771_ENSG00000107485_ENSEMBL_ORTHOLOGUES_ALN_IDR_315_358_CONS.out.txt	0.68	0.90	0.44
P23786_ENSG00000157184_ENSEMBL_ORTHOLOGUES_ALN_IDR_398_408_CONS.out.txt	0.38	0.58	0.21
P24394_ENSG00000077238_ENSEMBL_ORTHOLOGUES_ALN_IDR_209_222_CONS.out.txt	0.49	0.81	0.21
P24394_ENSG00000077238_ENSEMBL_ORTHOLOGUES_ALN_IDR_239_254_CONS.out.txt	0.66	0.99	0.40
P24468_ENSG00000185551_ENSEMBL_ORTHOLOGUES_ALN_IDR_127_146_CONS.out.txt	0.47	1.00	0.18
P24592_ENSG00000167779_ENSEMBL_ORTHOLOGUES_ALN_IDR_89_106_CONS.out.txt	0.56	0.81	0.19
P25942_ENSG00000101017_ENSEMBL_ORTHOLOGUES_ALN_IDR_178_188_CONS.out.txt	0.56	0.90	0.12
P25942_ENSG00000101017_ENSEMBL_ORTHOLOGUES_ALN_IDR_200_211_CONS.out.txt	0.50	0.79	0.35
P26367_ENSG00000007372_ENSEMBL_ORTHOLOGUES_ALN_IDR_115_131_CONS.out.txt	0.63	0.84	0.45
P26367_ENSG00000007372_ENSEMBL_ORTHOLOGUES_ALN_IDR_217_266_CONS.out.txt	0.87	0.98	0.53
P26436_ENSG00000134940_ENSEMBL_ORTHOLOGUES_ALN_IDR_187_198_CONS.out.txt	0.66	0.84	0.32
P26678_ENSG00000198523_ENSEMBL_ORTHOLOGUES_ALN_IDR_31_51_CONS.out.txt	0.94	1.00	0.81
P26842_ENSG00000139193_ENSEMBL_ORTHOLOGUES_ALN_IDR_194_211_CONS.out.txt	0.32	0.62	0.12
P27469_ENSG00000123689_ENSEMBL_ORTHOLOGUES_ALN_IDR_32_42_CONS.out.txt	0.77	0.93	0.59
P27469_ENSG00000123689_ENSEMBL_ORTHOLOGUES_ALN_IDR_63_76_CONS.out.txt	0.20	0.31	0.12
P27695_ENSG00000100823_ENSEMBL_ORTHOLOGUES_ALN_IDR_44_57_CONS.out.txt	0.70	0.78	0.63
P27797_ENSG00000179218_ENSEMBL_ORTHOLOGUES_ALN_IDR_357_382_CONS.out.txt	0.36	0.76	0.23
P27815_ENSG00000065989_ENSEMBL_ORTHOLOGUES_ALN_IDR_184_195_CONS.out.txt	0.30	0.39	0.23
P27815_ENSG00000065989_ENSEMBL_ORTHOLOGUES_ALN_IDR_230_243_CONS.out.txt	0.43	0.70	0.17
P28290_ENSG00000138434_ENSEMBL_ORTHOLOGUES_ALN_IDR_970_980_CONS.out.txt	0.72	1.00	0.61
P28290_ENSG00000138434_ENSEMBL_ORTHOLOGUES_ALN_IDR_1007_1022_CONS.out.txt	0.82	1.00	0.59
P28324_ENSG00000158711_ENSEMBL_ORTHOLOGUES_ALN_IDR_50_62_CONS.out.txt	0.60	0.82	0.29
P28324_ENSG00000158711_ENSEMBL_ORTHOLOGUES_ALN_IDR_138_152_CONS.out.txt	0.85	1.00	0.60
P28330_ENSG00000115361_ENSEMBL_ORTHOLOGUES_ALN_IDR_35_46_CONS.out.txt	0.36	0.48	0.21
P28358_ENSG00000128710_ENSEMBL_ORTHOLOGUES_ALN_IDR_320_334_CONS.out.txt	0.77	0.92	0.31
P28702_ENSG00000204231_ENSEMBL_ORTHOLOGUES_ALN_IDR_299_311_CONS.out.txt	0.37	0.68	0.09
P28908_ENSG00000120949_ENSEMBL_ORTHOLOGUES_ALN_IDR_394_406_CONS.out.txt	NA	NA	NA
P29074_ENSG00000088179_ENSEMBL_ORTHOLOGUES_ALN_IDR_338_348_CONS.out.txt	0.84	1.00	0.76
P29350_ENSG00000111679_ENSEMBL_ORTHOLOGUES_ALN_IDR_260_278_CONS.out.txt	0.54	0.85	0.21
P29374_ENSG00000032219_ENSEMBL_ORTHOLOGUES_ALN_IDR_590_601_CONS.out.txt	0.63	0.96	0.38
P29374_ENSG00000032219_ENSEMBL_ORTHOLOGUES_ALN_IDR_615_630_CONS.out.txt	0.52	0.67	0.33
P29374_ENSG00000032219_ENSEMBL_ORTHOLOGUES_ALN_IDR_1203_1216_CONS.out.txt	0.54	0.69	0.23
P29536_ENSG00000163431_ENSEMBL_ORTHOLOGUES_ALN_IDR_468_484_CONS.out.txt	0.60	0.88	0.20
P29965_ENSG00000102245_ENSEMBL_ORTHOLOGUES_ALN_IDR_27_45_CONS.out.txt	0.71	1.00	0.48
P31040_ENSG00000073578_ENSEMBL_ORTHOLOGUES_ALN_IDR_587_615_CONS.out.txt	0.56	0.75	0.30
P31249_ENSG00000128652_ENSEMBL_ORTHOLOGUES_ALN_IDR_198_252_CONS.out.txt	0.87	0.99	0.75
P31260_ENSG00000253293_ENSEMBL_ORTHOLOGUES_ALN_IDR_340_351_CONS.out.txt	1.00	1.00	1.00
P31260_ENSG00000253293_ENSEMBL_ORTHOLOGUES_ALN_IDR_390_404_CONS.out.txt	0.54	0.74	0.32
P31268_ENSG00000122592_ENSEMBL_ORTHOLOGUES_ALN_IDR_134_171_CONS.out.txt	0.95	1.00	0.79
P31269_ENSG00000078399_ENSEMBL_ORTHOLOGUES_ALN_IDR_257_267_CONS.out.txt	0.89	1.00	0.54
P31273_ENSG00000037965_ENSEMBL_ORTHOLOGUES_ALN_IDR_154_195_CONS.out.txt	0.74	0.90	0.58
P31275_ENSG00000123407_ENSEMBL_ORTHOLOGUES_ALN_IDR_265_280_CONS.out.txt	0.54	1.00	0.26
P31314_ENSG00000107807_ENSEMBL_ORTHOLOGUES_ALN_IDR_253_280_CONS.out.txt	0.44	0.58	0.32
P31431_ENSG00000124145_ENSEMBL_ORTHOLOGUES_ALN_IDR_146_165_CONS.out.txt	0.59	0.91	0.24
P31629_ENSG00000010818_ENSEMBL_ORTHOLOGUES_ALN_IDR_190_238_CONS.out.txt	0.97	1.00	0.54
P32242_ENSG00000115507_ENSEMBL_ORTHOLOGUES_ALN_IDR_42_96_CONS.out.txt	0.64	0.87	0.46
P32243_ENSG00000165588_ENSEMBL_ORTHOLOGUES_ALN_IDR_42_98_CONS.out.txt	0.68	0.91	0.50
P32970_ENSG00000125726_ENSEMBL_ORTHOLOGUES_ALN_IDR_28_38_CONS.out.txt	0.42	0.62	0.16
P33778_ENSG00000276410_ENSEMBL_ORTHOLOGUES_ALN_IDR_114_124_CONS.out.txt	0.28	0.49	0.16
P33908_ENSG00000111885_ENSEMBL_ORTHOLOGUES_ALN_IDR_179_189_CONS.out.txt	0.47	0.71	0.37
P34741_ENSG00000169439_ENSEMBL_ORTHOLOGUES_ALN_IDR_147_164_CONS.out.txt	0.65	0.86	0.32
P34910_ENSG00000185862_ENSEMBL_ORTHOLOGUES_ALN_IDR_206_225_CONS.out.txt	0.87	1.00	0.68
P34995_ENSG00000160951_ENSEMBL_ORTHOLOGUES_ALN_IDR_306_321_CONS.out.txt	0.72	0.99	0.34
P35052_ENSG00000063660_ENSEMBL_ORTHOLOGUES_ALN_IDR_415_452_CONS.out.txt	0.80	0.97	0.59
P35240_ENSG00000186575_ENSEMBL_ORTHOLOGUES_ALN_IDR_445_470_CONS.out.txt	0.43	0.73	0.30
P35241_ENSG00000137710_ENSEMBL_ORTHOLOGUES_ALN_IDR_521_542_CONS.out.txt	0.68	0.95	0.40
P35325_ENSG00000196805_ENSEMBL_ORTHOLOGUES_ALN_IDR_26_40_CONS.out.txt	0.90	1.00	0.75
P35326_ENSG00000241794_ENSEMBL_ORTHOLOGUES_ALN_IDR_27_40_CONS.out.txt	0.90	1.00	0.81
P35398_ENSG00000069667_ENSEMBL_ORTHOLOGUES_ALN_IDR_107_139_CONS.out.txt	0.40	0.88	0.08
P35452_ENSG00000170178_ENSEMBL_ORTHOLOGUES_ALN_IDR_205_217_CONS.out.txt	0.93	1.00	0.75
P35452_ENSG00000170178_ENSEMBL_ORTHOLOGUES_ALN_IDR_253_268_CONS.out.txt	0.70	0.95	0.28
P35527_ENSG00000171403_ENSEMBL_ORTHOLOGUES_ALN_IDR_356_368_CONS.out.txt	0.75	1.00	0.45
P35680_ENSG00000275410_ENSEMBL_ORTHOLOGUES_ALN_IDR_104_127_CONS.out.txt	0.69	0.90	0.38
P35680_ENSG00000275410_ENSEMBL_ORTHOLOGUES_ALN_IDR_132_170_CONS.out.txt	0.62	0.85	0.37
P35680_ENSG00000275410_ENSEMBL_ORTHOLOGUES_ALN_IDR_235_276_CONS.out.txt	0.73	0.91	0.51
P35680_ENSG00000275410_ENSEMBL_ORTHOLOGUES_ALN_IDR_286_298_CONS.out.txt	0.99	1.00	0.91
P35680_ENSG00000275410_ENSEMBL_ORTHOLOGUES_ALN_IDR_303_314_CONS.out.txt	0.93	1.00	0.80
P35711_ENSG00000134532_ENSEMBL_ORTHOLOGUES_ALN_IDR_201_265_CONS.out.txt	0.34	0.56	0.19
P35711_ENSG00000134532_ENSEMBL_ORTHOLOGUES_ALN_IDR_556_625_CONS.out.txt	0.54	0.74	0.37
P35712_ENSG00000110693_ENSEMBL_ORTHOLOGUES_ALN_IDR_189_253_CONS.out.txt	0.44	0.72	0.13
P35712_ENSG00000110693_ENSEMBL_ORTHOLOGUES_ALN_IDR_621_690_CONS.out.txt	0.56	0.78	0.35
P35712_ENSG00000110693_ENSEMBL_ORTHOLOGUES_ALN_IDR_709_719_CONS.out.txt	0.61	0.79	0.40
P35713_ENSG00000203883_ENSEMBL_ORTHOLOGUES_ALN_IDR_85_158_CONS.out.txt	0.62	1.00	0.34
P35716_ENSG00000176887_ENSEMBL_ORTHOLOGUES_ALN_IDR_47_103_CONS.out.txt	0.76	1.00	0.34
P35716_ENSG00000176887_ENSEMBL_ORTHOLOGUES_ALN_IDR_114_124_CONS.out.txt	0.75	1.00	0.21
P35813_ENSG00000100614_ENSEMBL_ORTHOLOGUES_ALN_IDR_4_17_CONS.out.txt	0.62	0.90	0.40
P36551_ENSG00000080819_ENSEMBL_ORTHOLOGUES_ALN_IDR_122_144_CONS.out.txt	0.38	0.63	0.16
P36578_ENSG00000174444_ENSEMBL_ORTHOLOGUES_ALN_IDR_184_200_CONS.out.txt	0.70	0.85	0.43
P36578_ENSG00000174444_ENSEMBL_ORTHOLOGUES_ALN_IDR_304_353_CONS.out.txt	0.68	0.90	0.37
P36915_ENSG00000204590_ENSEMBL_ORTHOLOGUES_ALN_IDR_286_312_CONS.out.txt	0.60	0.97	0.22
P36915_ENSG00000204590_ENSEMBL_ORTHOLOGUES_ALN_IDR_526_536_CONS.out.txt	0.42	0.80	0.31
P36956_ENSG00000072310_ENSEMBL_ORTHOLOGUES_ALN_IDR_332_347_CONS.out.txt	0.93	1.00	0.76
P36956_ENSG00000072310_ENSEMBL_ORTHOLOGUES_ALN_IDR_363_388_CONS.out.txt	0.66	1.00	0.52
P37058_ENSG00000130948_ENSEMBL_ORTHOLOGUES_ALN_IDR_4_17_CONS.out.txt	0.47	0.70	0.29
P37231_ENSG00000132170_ENSEMBL_ORTHOLOGUES_ALN_IDR_187_206_CONS.out.txt	0.46	0.71	0.04
P37231_ENSG00000132170_ENSEMBL_ORTHOLOGUES_ALN_IDR_238_251_CONS.out.txt	NA	NA	NA
P37231_ENSG00000132170_ENSEMBL_ORTHOLOGUES_ALN_IDR_256_267_CONS.out.txt	NA	NA	NA
P37840_ENSG00000145335_ENSEMBL_ORTHOLOGUES_ALN_IDR_21_43_CONS.out.txt	0.66	0.86	0.50
P39023_ENSG00000100316_ENSEMBL_ORTHOLOGUES_ALN_IDR_3_36_CONS.out.txt	0.47	0.89	0.22
P39880_ENSG00000257923_ENSEMBL_ORTHOLOGUES_ALN_IDR_106_131_CONS.out.txt	NA	NA	NA
P39880_ENSG00000257923_ENSEMBL_ORTHOLOGUES_ALN_IDR_135_256_CONS.out.txt	NA	NA	NA
P39880_ENSG00000257923_ENSEMBL_ORTHOLOGUES_ALN_IDR_300_336_CONS.out.txt	NA	NA	NA
P39880_ENSG00000257923_ENSEMBL_ORTHOLOGUES_ALN_IDR_553_565_CONS.out.txt	NA	NA	NA
P39880_ENSG00000257923_ENSEMBL_ORTHOLOGUES_ALN_IDR_571_596_CONS.out.txt	NA	NA	NA
P39880_ENSG00000257923_ENSEMBL_ORTHOLOGUES_ALN_IDR_604_614_CONS.out.txt	NA	NA	NA
P39880_ENSG00000257923_ENSEMBL_ORTHOLOGUES_ALN_IDR_944_957_CONS.out.txt	NA	NA	NA
P39880_ENSG00000257923_ENSEMBL_ORTHOLOGUES_ALN_IDR_963_988_CONS.out.txt	NA	NA	NA
